# Logfile created on 2026-09-09 20:57:27 +0200 by logger.rb/v1.5.3
2026-09-09 20:57:27 +0200: Memory Usage (457276K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/aion_chip/flow/regress/AION_nand2_o21ai_0/AION_nand2_o21ai_0.gds
2026-09-09 20:57:27 +0200: Memory Usage (457276K) : Ruby Version for klayout: 3.2.3
2026-09-09 20:57:27 +0200: Memory Usage (458632K) : Loading database to memory is complete.
2026-09-09 20:57:27 +0200: Memory Usage (458632K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/aion_chip/flow/regress/AION_nand2_o21ai_0/drc/AION_nand2_o21ai_0.klayout.drc/AION_nand2_o21ai_0_AION_nand2_o21ai_0_activ.lyrdb
2026-09-09 20:57:27 +0200: Memory Usage (458632K) : Evaluate switches.
2026-09-09 20:57:27 +0200: Memory Usage (458632K) : tables selected: activ
2026-09-09 20:57:27 +0200: Memory Usage (458632K) : KLayout will use 15 thread(s) in tiling mode.
2026-09-09 20:57:27 +0200: Memory Usage (458632K) : deep mode is enabled.
2026-09-09 20:57:27 +0200: Memory Usage (461544K) : backmetal1_slit has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (461704K) : backmetal1_text has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (461704K) : backmetal1_opc has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (461864K) : backmetal1_noqrc has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (461864K) : backmetal1_res has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (462024K) : backmetal1_iprobe has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (462024K) : backmetal1_diffprb has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (462184K) : backpassiv_drw has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (462184K) : res_drw has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (462184K) : sram_drw has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (462344K) : trans_drw has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (462344K) : ind_drw has 0 polygons
2026-09-09 20:57:27 +0200: Memory Usage (462344K) : ind_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462504K) : ind_text has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462504K) : salblock_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462504K) : via2_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462664K) : metal3_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462664K) : metal3_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462664K) : metal3_mask has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462824K) : metal3_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462824K) : metal3_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462984K) : metal3_slit has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (462984K) : metal3_text has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463144K) : metal3_opc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463144K) : metal3_noqrc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463144K) : metal3_res has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463144K) : metal3_iprobe has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463304K) : metal3_diffprb has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463304K) : nwell_drw has 1 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463304K) : nwell_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463304K) : nbulay_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463464K) : nbulay_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463464K) : nbulay_block has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463464K) : emwind_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463464K) : emwind_opc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463624K) : deepco_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463624K) : deepco_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463624K) : mim_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463624K) : edgeseal_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463624K) : edgeseal_bound has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463784K) : substrate_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463784K) : substrate_text has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463784K) : dfpad_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463944K) : dfpad_pillar has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463944K) : dfpad_sbump has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463944K) : thickgateox_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (463944K) : pldb_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464104K) : pwell_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464104K) : pwell_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464104K) : pwell_block has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464264K) : ic_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464264K) : via3_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464424K) : metal4_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464424K) : metal4_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464424K) : metal4_mask has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464584K) : metal4_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464584K) : metal4_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464584K) : metal4_slit has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464744K) : metal4_text has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464744K) : metal4_opc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464744K) : metal4_noqrc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464904K) : metal4_res has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464904K) : metal4_iprobe has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (464904K) : metal4_diffprb has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465064K) : heattrans_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465064K) : heatres_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465064K) : pempoly_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465224K) : fbe_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465224K) : empoly_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465224K) : ldmos_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465384K) : pbiwind_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465384K) : digisub_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465384K) : nodrc_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465384K) : text_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465384K) : via4_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465544K) : metal5_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465544K) : metal5_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465544K) : metal5_mask has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465704K) : metal5_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465704K) : metal5_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465704K) : metal5_slit has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465864K) : metal5_text has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465864K) : metal5_opc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (465864K) : metal5_noqrc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466024K) : metal5_res has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466024K) : metal5_iprobe has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466024K) : metal5_diffprb has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466184K) : radhard_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466184K) : memcap_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466184K) : varicap_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466344K) : flash_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466344K) : intbondvia_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466344K) : intbondmet_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466504K) : devbondvia_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466504K) : devbondmet_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466504K) : devtrench_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466664K) : redist_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466664K) : graphbot_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466664K) : graphtop_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466824K) : antvia1_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466824K) : antmetal2_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466824K) : graphcont_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466984K) : siwg_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466984K) : siwg_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (466984K) : siwg_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467144K) : sigrating_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467144K) : singrating_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467144K) : graphpas_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467144K) : emwind3_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467144K) : emwihv3_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467304K) : redbulay_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467304K) : smos_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467304K) : graphpad_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467304K) : polimide_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467464K) : polimide_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467464K) : recog_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467464K) : recog_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467624K) : recog_esd has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467624K) : recog_diode has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467624K) : recog_tsv has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467784K) : recog_iprobe has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467784K) : recog_diffprb has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467784K) : recog_pillar has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467944K) : recog_sbump has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (467944K) : recog_otp has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468104K) : recog_pdiode has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468104K) : recog_mom has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468104K) : recog_pcm has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468264K) : colopen_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468264K) : graphmetal1_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468264K) : graphmetal1_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468424K) : graphmetal1_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468424K) : graphmetal1_slit has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468424K) : graphmetal1_opc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468584K) : graphmet1l_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468584K) : graphmet1l_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468584K) : graphmet1l_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468744K) : graphmet1l_slit has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468744K) : graphmet1l_opc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468744K) : extblock_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468904K) : nldd_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468904K) : pldd_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (468904K) : next_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469064K) : pext_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469064K) : nexthv_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469064K) : pexthv_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469224K) : graphgate_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469224K) : sinwg_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469224K) : sinwg_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : sinwg_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : mempad_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : topvia1_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : topmetal1_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : topmetal1_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : topmetal1_mask has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : topmetal1_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : topmetal1_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : topmetal1_slit has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469384K) : topmetal1_text has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469544K) : topmetal1_noqrc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469544K) : topmetal1_res has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469544K) : topmetal1_iprobe has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469704K) : topmetal1_diffprb has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469704K) : inldpwl_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469704K) : polyres_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469864K) : polyres_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469864K) : vmim_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (469864K) : nbulaycut_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470024K) : antmetal1_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470024K) : topvia2_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470024K) : topmetal2_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470184K) : topmetal2_pin has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470184K) : topmetal2_mask has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470184K) : topmetal2_filler has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470344K) : topmetal2_nofill has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470344K) : topmetal2_slit has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470344K) : topmetal2_text has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470504K) : topmetal2_noqrc has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470504K) : topmetal2_res has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470504K) : topmetal2_iprobe has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470664K) : topmetal2_diffprb has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470664K) : snsring_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470664K) : sensor_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470824K) : snsarms_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470824K) : snscmosvia_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470824K) : colwind_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470984K) : flm_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470984K) : hafniumox_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (470984K) : memvia_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471144K) : thinfilmres_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471144K) : rfmem_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471144K) : norcx_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471304K) : norcx_m2m3 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471304K) : norcx_m2m4 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471304K) : norcx_m2m5 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471464K) : norcx_m2tm1 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471464K) : norcx_m2tm2 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471464K) : norcx_m3m4 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471624K) : norcx_m3m5 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471624K) : norcx_m3tm1 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471624K) : norcx_m3tm2 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471784K) : norcx_m4m5 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471784K) : norcx_m4tm1 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471784K) : norcx_m4tm2 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471944K) : norcx_m5tm1 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471944K) : norcx_m5tm2 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (471944K) : norcx_tm1tm2 has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472104K) : norcx_m1sub has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472104K) : norcx_m2sub has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472104K) : norcx_m3sub has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472264K) : norcx_m4sub has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472264K) : norcx_m5sub has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472264K) : norcx_tm1sub has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472424K) : norcx_tm2sub has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472424K) : snsbotvia_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472424K) : snstopvia_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472584K) : deepvia_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472584K) : fgetch_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472584K) : ctrgat_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472744K) : fgimp_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472744K) : emwihv_drw has 0 polygons
2026-09-09 20:57:28 +0200: Memory Usage (472744K) : lbe_drw has 0 polygons
